airport_id,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
26431,medium_airport,Sardar Vallabhbhai Patel International Airport,23.07719994,72.63469696,189,AS,IN,IN-GJ,Ahmedabad,AMD
301755,small_airport,Alto Molocue Airport,-15.61027778,37.68138889,1950,AF,MZ,MZ-Q,Alto Molocue,AME
301676,small_airport,Ama Airport,-4.101111111,141.67,145,OC,PG,PG-ESW,,AMF
3159,medium_airport,Arba Minch Airport,6.039390087,37.59049988,3901,AF,ET,ET-SN,,AMH
26749,small_airport,Selaparang Airport,-8.56056,116.095097,52,AS,ID,ID-NB,Mataram,AMI
273,small_airport,Cirilo Queiróz Airport,-16.18389,-40.66722,640,SA,BR,BR-MG,Almenara,AMJ
18302,small_airport,Animas Air Park,37.20320129,-107.8690033,6684,NA,US,US-CO,Durango,AMK
5212,large_airport,Queen Alia International Airport,31.72260094,35.99319839,2395,AS,JO,JO-AM,Amman,AMM
19278,small_airport,Gratiot Community Airport,43.32210159,-84.68800354,754,NA,US,US-MI,Alma,AMN
30641,small_airport,Mao Airport,14.14560032,15.31439972,1072,AF,TD,TD-KA,Mao,AMO
30642,small_airport,Ampanihy Airport,-24.6996994,44.73419952,771,AF,MG,MG-U,Ampanihy,AMP
26784,medium_airport,Pattimura International Airport,-3.71026,128.089005,33,AS,ID,ID-MA,Ambon,AMQ
2513,large_airport,Amsterdam Airport Schiphol,52.308601,4.76389,-11,EU,NL,NL-NH,Amsterdam,AMS
27328,small_airport,Amata Airport,-26.097363,131.202732,695,OC,AU,AU-SA,,AMT
301689,small_airport,Amanab Airport,-3.586,141.2143333,1307,OC,PG,PG-SAN,Amanab,AMU
30643,medium_airport,Amderma Airport,69.76329803,61.5564003,13,AS,RU,RU-NEN,Amderma,AMV
19280,small_airport,Ames Municipal Airport,41.992001,-93.621803,956,NA,US,US-IA,Ames,AMW
38229,small_airport,Ammaroo Airport,-21.73830032,135.2420044,,OC,AU,AU-NT,,AMX
301758,small_airport,Ambatomainty Airport,-17.68666667,45.62388889,1025,AF,MG,MG-M,,AMY
5025,medium_airport,Ardmore Airport,-37.02970123,174.9730072,111,OC,NZ,NZ-AUK,Manurewa,AMZ
42595,small_airport,Angama Airport,-1.27156,34.955513,6180,AF,KE,KE-700,Maasai Mara,ANA
3378,medium_airport,Anniston Regional Airport,33.5882,-85.8581,612,NA,US,US-AL,Anniston,ANB
5388,large_airport,Ted Stevens Anchorage International Airport,61.1744,-149.996002,152,NA,US,US-AK,Anchorage,ANC
3379,medium_airport,Anderson Regional Airport,34.49459839,-82.70939636,782,NA,US,US-SC,Anderson,AND
4121,medium_airport,Angers-Loire Airport,47.560299,-0.312222,194,EU,FR,FR-PDL,TFFR,ANE
6018,medium_airport,Andrés Sabella Gálvez International Airport,-23.444501,-70.445099,455,SA,CL,CL-AN,Antofagasta,ANF
4074,medium_airport,Angoulême-Brie-Champniers Airport,45.729198,0.221456,436,EU,FR,FR-NAQ,Angoulême/Brie/Champniers,ANG
16291,medium_airport,Aniak Airport,61.58160019,-159.5429993,88,NA,US,US-AK,Aniak,ANI
30645,small_airport,Zanaga Airport,-2.849999905,13.81700039,1870,AF,CG,CG-2,Zanaga,ANJ
4510,medium_airport,Etimesgut Air Base,39.94979858,32.68859863,2653,AS,TR,TR-06,Ankara,ANK
43971,small_airport,Andulo Airport,-11.4723,16.710899,,AF,AO,AO-BIE,Andulo,ANL
2917,medium_airport,Antsirabe Airport,-14.9994,50.320202,20,AF,MG,MG-D,Antsirabe,ANM
5391,medium_airport,Annette Island Airport,55.037026,-131.572695,119,NA,US,US-AK,Metlakatla,ANN
29661,small_airport,Angoche Airport,-16.18186951,39.94521713,121,AF,MZ,MZ-N,Angoche,ANO
19284,small_airport,Lee Airport,38.942902,-76.568398,34,NA,US,US-MD,Annapolis,ANP
19285,small_airport,Tri State Steuben County Airport,41.639702,-85.083504,995,NA,US,US-IN,Angola,ANQ
2152,medium_airport,Antwerp International Airport (Deurne),51.1894,4.46028,39,EU,BE,BE-VAN,Antwerp,ANR
6215,small_airport,Andahuaylas Airport,-13.70639992,-73.35040283,11300,SA,PE,PE-APU,Andahuaylas,ANS
6359,medium_airport,V.C. Bird International Airport,17.1367,-61.792702,62,NA,AG,AG-03,St. John's,ANU
5392,medium_airport,Anvik Airport,62.646702,-160.190994,291,NA,US,US-AK,Anvik,ANV
19286,small_airport,Ainsworth Regional Airport,42.579201,-99.992995,2589,NA,US,US-NE,Ainsworth,ANW
2565,medium_airport,"Andøya Airport, Andenes",69.292503,16.144199,43,EU,NO,NO-18,Andenes,ANX
19287,small_airport,Anthony Municipal Airport,37.158501,-98.079597,1340,NA,US,US-KS,Anthony,ANY
312361,small_airport,Angus Downs Airport,-25.0325,132.2748,1724,OC,AU,AU-NT,Angus Downs Station,ANZ
301705,small_airport,Annanberg Airport,-4.904166667,144.6358333,130,OC,PG,PG-MPM,,AOB
2184,medium_airport,Altenburg-Nobitz Airport,50.981945,12.506389,640,EU,DE,DE-TH,Altenburg,AOC
312362,small_airport,Abou-Deïa Airport,11.4773,19.2874,1592,AF,TD,TD-SA,Abou-Deïa,AOD
4547,medium_airport,Anadolu Airport,39.809898,30.5194,2588,AS,TR,TR-26,Eskişehir,AOE
30646,medium_airport,Anshan Teng'ao Airport / Anshan Air Base,41.105301,122.853996,,AS,CN,CN-21,Anshan,AOG
19289,small_airport,Lima Allen County Airport,40.706902,-84.026703,975,NA,US,US-OH,Lima,AOH
4367,medium_airport,Marche Airport,43.616299,13.3623,49,EU,IT,IT-57,Ancona,AOI
5605,medium_airport,Aomori Airport,40.73469925,140.6909943,664,AS,JP,JP-02,Aomori,AOJ
4265,medium_airport,Karpathos Airport,35.42139816,27.14599991,66,EU,GR,GR-L,Karpathos Island,AOK
5807,medium_airport,Paso De Los Libres Airport,-29.6894,-57.1521,230,SA,AR,AR-W,Paso de los Libres,AOL
299737,small_airport,Adam Airport,22.49194444,57.38388889,1075,AS,OM,OM-DA,Adam,AOM
3380,medium_airport,Altoona Blair County Airport,40.296398,-78.32,1503,NA,US,US-PA,Altoona,AOO
6201,small_airport,Alferez FAP Alfredo Vladimir Sara Bauer Airport,-2.796129942,-76.46659851,728,SA,PE,PE-LOR,Andoas,AOP
43214,heliport,Aappilattoq Heliport,72.88703,-55.596287,42,NA,GL,GL-AV,Aappilattoq,AOQ
26866,medium_airport,Sultan Abdul Halim Airport,6.189670086,100.3980026,15,AS,MY,MY-02,Alor Satar,AOR
16174,seaplane_base,Amook Bay Seaplane Base,57.4715004,-153.8150024,,NA,US,US-AK,Amook Bay,AOS
4349,medium_airport,Aosta Airport,45.738499,7.36872,1791,EU,IT,IT-23,Aosta,AOT
30647,small_airport,Attopeu Airport,14.793056,107.045278,344,AS,LA,LA-AT,Attopeu,AOU
19291,medium_airport,Centennial Airport,39.57009888,-104.848999,5885,NA,US,US-CO,Denver,APA
29662,small_airport,Apolo Airport,-14.73560047,-68.41190338,4639,SA,BO,BO-L,Apolo,APB
19292,small_airport,Napa County Airport,38.2132,-122.280998,35,NA,US,US-CA,Napa,APC
19293,medium_airport,Naples Municipal Airport,26.15259933,-81.77529907,8,NA,US,US-FL,Naples,APF
3381,medium_airport,Phillips Army Air Field,39.466202,-76.1688,57,NA,US,US-MD,Aberdeen Proving Grounds(Aberdeen),APG
19294,small_airport,A P Hill AAF (Fort A P Hill) Airport,38.068902,-77.318298,220,NA,US,US-VA,Fort A. P. Hill,APH
6098,medium_airport,Gomez Nino Apiay Air Base,4.07607,-73.5627,1207,SA,CO,CO-MET,Apiay,API
30648,small_airport,Apataki Airport,-15.5736,-146.414993,8,OC,PF,PF-U-A,Apataki,APK
2980,medium_airport,Nampula Airport,-15.10560036,39.28179932,1444,AF,MZ,MZ-N,Nampula,APL
3382,medium_airport,Alpena County Regional Airport,45.0780983,-83.56030273,690,NA,US,US-MI,Alpena,APN
6127,medium_airport,Antonio Roldán Betancur Airport,7.81196,-76.7164,46,NA,CO,CO-ANT,Carepa,APO
301727,small_airport,Asapa Airport,-8.979166667,148.1036111,1930,OC,PG,PG-NPP,,APP
270,small_airport,Arapiraca Airport,-9.775360107,-36.62919998,886,SA,BR,BR-AL,Arapiraca,APQ
301706,small_airport,April River Airport,-4.676666667,142.5401389,220,OC,PG,PG-ESW,April River,APR
567,small_airport,Anápolis Airport,-16.36230087,-48.92710114,3648,SA,BR,BR-GO,Anápolis,APS
19295,small_airport,Marion County Airport - Brown Field,35.060699,-85.585297,641,NA,US,US-TN,Jasper,APT
432,small_airport,Captain João Busse Airport,-23.609099,-51.384301,2625,SA,BR,BR-PR,Apucarana,APU
19296,small_airport,Apple Valley Airport,34.57529831,-117.185997,3062,NA,US,US-CA,Apple Valley,APV
4976,medium_airport,Faleolo International Airport,-13.82999992,-172.0079956,58,OC,WS,WS-AA,Apia,APW
485,small_airport,Arapongas Airport,-23.3529,-51.491699,2599,SA,BR,BR-PR,Arapongas,APX
37032,small_airport,Alto Parnaíba Airport,-9.083610535,-45.95055771,968,SA,BR,BR-MA,Alto Parnaíba,APY
5785,medium_airport,Zapala Airport,-38.975498,-70.113602,3330,SA,AR,AR-Q,Zapala,APZ
5861,medium_airport,Araraquara Airport,-21.812,-48.132999,2334,SA,BR,BR-SP,Araraquara,AQA
30649,small_airport,Quiché Airport,15.0122,-91.150597,6631,NA,GT,GT-QC,Santa Cruz del Quiché,AQB
30650,medium_airport,Anqing Tianzhushan Airport / Anqing North Air Base,30.582199,117.050003,,AS,CN,CN-34,Anqing,AQG
5103,medium_airport,Al Qaisumah/Hafr Al Batin Airport,28.335199,46.125099,1174,AS,SA,SA-04,Qaisumah,AQI
5214,medium_airport,Aqaba King Hussein International Airport,29.61160088,35.01810074,175,AS,JO,JO-AQ,Aqaba,AQJ
36747,small_airport,Ariquemes Airport,-9.880436,-63.047115,466,SA,BR,BR-RO,Ariquemes,AQM
6233,medium_airport,Rodríguez Ballón International Airport,-16.34110069,-71.58309937,8405,SA,PE,PE-ARE,Arequipa,AQP
16294,small_airport,Girdwood-Alyeska Airport,60.968774,-149.119792,150,NA,US,US-AK,Girdwood,AQY
19301,medium_airport,Acadiana Regional Airport,30.0378,-91.883904,24,NA,US,US-LA,New Iberia,ARA
19302,small_airport,Ann Arbor Municipal Airport,42.22299957,-83.74559784,839,NA,US,US-MI,Ann Arbor,ARB
5402,medium_airport,Arctic Village Airport,68.1147,-145.578995,2092,NA,US,US-AK,Arctic Village,ARC
26799,small_airport,Alor Island - Mali Airport,-8.13234,124.597,10,AS,ID,ID-NT,Kabola,ARD
6378,medium_airport,Antonio Nery Juarbe Pol Airport,18.45085,-66.675768,23,NA,PR,PR-U-A,Arecibo,ARE
41015,small_airport,Acaricuara Airport,0.533333,-70.133333,587,SA,CO,CO-VAU,Acaricuara,ARF
19303,small_airport,Walnut Ridge Regional Airport,36.124667,-90.925111,279,NA,US,US-AR,Walnut Ridge,ARG
6488,medium_airport,Talagi Airport,64.60030365,40.71670151,62,EU,RU,RU-ARK,Archangelsk,ARH
6001,medium_airport,Chacalluta Airport,-18.348499,-70.338699,167,SA,CL,CL-AP,Arica,ARI
3250,medium_airport,Arusha Airport,-3.367789984,36.63330078,4550,AF,TZ,TZ-01,Arusha,ARK
30651,small_airport,Arly Airport,11.59700012,1.48300004,761,AF,BF,BF-TAP,Arly,ARL
26893,medium_airport,Armidale Airport,-30.52809906,151.6170044,3556,OC,AU,AU-NSW,Armidale,ARM
2701,large_airport,Stockholm-Arlanda Airport,59.65190125,17.91860008,137,EU,SE,SE-AB,Stockholm,ARN
41073,small_airport,Arboletes Airport,8.855118,-76.422676,13,SA,CO,CO-ANT,Arboletes,ARO
301707,small_airport,Aragip Airport,-9.883333333,149.4833333,1750,OC,PG,PG-MBA,,ARP
429705,small_airport,El Troncal Airport,7.02106,-71.388901,512,SA,CO,CO-ARA,Arauquita,ARQ
29656,small_airport,D. Casimiro Szlapelis Airport,-45.013599,-70.812202,2286,SA,AR,AR-U,Alto Rio Senguerr,ARR
36924,small_airport,Aragarças Airport,-15.8994,-52.2411,1061,SA,BR,BR-GO,Aragarças,ARS
3383,medium_airport,Watertown International Airport,43.991901,-76.021698,325,NA,US,US-NY,Watertown,ART
5865,medium_airport,Araçatuba Airport,-21.141479,-50.424575,1361,SA,BR,BR-SP,Araçatuba,ARU
19306,small_airport,Lakeland-Noble F. Lee Memorial field,45.92789841,-89.73090363,1629,NA,US,US-WI,Minocqua-Woodruff,ARV
4471,medium_airport,Arad International Airport,46.17660141,21.26199913,352,EU,RO,RO-AR,Arad,ARW
275,medium_airport,Aracati Dragão do Mar Regional Airport,-4.568896,-37.805135,128,SA,BR,BR-CE,Aracati,ARX
26891,medium_airport,Ararat Airport,-37.309978,142.988688,1008,OC,AU,AU-VIC,Ararat,ARY
30653,small_airport,N'zeto Airport,-7.259439945,12.86310005,69,AF,AO,AO-ZAI,N'zeto,ARZ
3204,medium_airport,Assab International Airport,13.07180023,42.64500046,46,AF,ER,ER-DK,Asab,ASA
26380,large_airport,Ashgabat International Airport,37.986801,58.361,692,AS,TM,TM-S,Ashgabat,ASB
29671,small_airport,Ascención De Guarayos Airport,-15.93029976,-63.15670013,807,SA,BO,BO-S,Ascensión de Guarayos,ASC
4925,medium_airport,Andros Town Airport,24.69790077,-77.79560089,5,NA,BS,BS-NS,,ASD
19308,medium_airport,Aspen-Pitkin County Airport (Sardy Field),39.223202,-106.869003,7820,NA,US,US-CO,Aspen,ASE
6520,medium_airport,Astrakhan Narimanovo Boris M. Kustodiev International Airport,46.282843,48.010511,-65,AS,RU,RU-AST,Astrakhan,ASF
29672,small_airport,Ashburton Aerodrome,-43.90330124,171.7969971,302,OC,NZ,NZ-CAN,,ASG
19310,small_airport,Nashua Airport / Boire Field,42.7817,-71.514801,199,NA,US,US-NH,Nashua,ASH
2877,medium_airport,RAF Ascension Island,-7.9696,-14.3937,278,AF,SH,SH-AC,Cat Hill,ASI
5577,medium_airport,Amami Airport,28.43059921,129.7129974,27,AS,JP,JP-46,Amami,ASJ
2102,medium_airport,Yamoussoukro Airport,6.903170109,-5.365580082,699,AF,CI,CI-YM,Yamoussoukro,ASK
19312,small_airport,Harrison County Airport,32.52050018,-94.30780029,357,NA,US,US-TX,Marshall,ASL
3202,medium_airport,Asmara International Airport,15.29189968,38.91070175,7661,AF,ER,ER-SK,Asmara,ASM
19313,small_airport,Talladega Municipal Airport,33.56990051,-86.05090332,529,NA,US,US-AL,Talladega,ASN
3169,medium_airport,Asosa Airport,10.01850033,34.5862999,5100,AF,ET,ET-BE,Asosa,ASO
26900,medium_airport,Alice Springs Airport,-23.806588,133.903427,1789,OC,AU,AU-NT,Alice Springs,ASP
19204,small_airport,Austin Airport,39.467998,-117.195,5730,NA,US,US-NV,Austin,ASQ
4523,medium_airport,Kayseri Erkilet Airport,38.770401,35.49539948,3463,AS,TR,TR-38,Kayseri,ASR
41263,small_airport,Arathusa Safari Lodge Airport,-24.744165,31.522499,1289,AF,ZA,ZA-NP,Arathusa,ASS
19314,medium_airport,Astoria Regional Airport,46.15800095,-123.8789978,15,NA,US,US-OR,Astoria,AST
6088,large_airport,Aeropuerto Internacional Silvio Pettirossi,-25.241736,-57.514104,292,SA,PY,PY-11,Luque,ASU
28481,medium_airport,Amboseli Airport,-2.645050049,37.25310135,3755,AF,KE,KE-700,Amboseli National Park,ASV
3199,medium_airport,Aswan International Airport,23.968137,32.824445,650,AF,EG,EG-ASN,Aswan,ASW
19316,small_airport,John F Kennedy Memorial Airport,46.54850006,-90.91899872,827,NA,US,US-WI,Ashland,ASX
19317,small_airport,Ashley Municipal Airport,46.02389908,-99.3526001,2032,NA,US,US-ND,Ashley,ASY
301732,small_airport,Asirim Airport,-6.009722222,150.3686111,1050,OC,PG,PG-WBK,,ASZ
6216,medium_airport,Comandante FAP German Arias Graziani Airport,-9.347439766,-77.5983963,9097,SA,PE,PE-ANC,Anta,ATA
30654,small_airport,Atbara Airport,17.71034431,34.05701828,1181,AF,SD,SD-04,Atbara,ATB
4936,medium_airport,Arthur's Town Airport,24.6294,-75.673797,18,NA,BS,BS-CI,Arthur's Town,ATC
35172,small_airport,Uru Harbour Airport,-8.87333,161.011002,,OC,SB,SB-ML,Atoifi,ATD
19094,small_airport,Antlers Municipal Airport,34.19260025,-95.64990234,575,NA,US,US-OK,Antlers,ATE
6051,medium_airport,Chachoán Regional Airport,-1.21207,-78.5746,8502,SA,EC,EC-T,Ambato,ATF
32124,medium_airport,Minhas Air Base,33.86909866,72.40090179,1023,AS,PK,PK-PB,Kamra,ATG
4251,large_airport,Athens Eleftherios Venizelos International Airport,37.936401,23.9445,308,EU,GR,GR-I,Athens,ATH
30655,small_airport,Artigas International Airport,-30.40069962,-56.50790024,410,SA,UY,UY-AR,Artigas,ATI
30656,small_airport,Antsirabe Airport,-19.83922148,47.06371307,4997,AF,MG,MG-T,Antsirabe,ATJ
5416,medium_airport,Atqasuk Edward Burnell Sr Memorial Airport,70.46704,-157.436013,96,NA,US,US-AK,Atqasuk,ATK
3384,large_airport,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,1026,NA,US,US-GA,Atlanta,ATL
5914,medium_airport,Altamira Interstate Airport,-3.253144,-52.253938,368,SA,BR,BR-PA,Altamira,ATM
301834,small_airport,Namatanai Airport,-3.6695,152.438,150,OC,PG,PG-NIK,Namatanai,ATN
21297,small_airport,Ohio University Snyder Field,39.21099854,-82.23139954,766,NA,US,US-OH,Athens/Albany,ATO
301672,small_airport,Aitape Airport,-3.143611111,142.3468056,10,OC,PG,PG-SAN,Aitape,ATP
26540,medium_airport,Sri Guru Ram Dass Jee International Airport,31.7096,74.797302,756,AS,IN,IN-PB,Amritsar,ATQ
3137,medium_airport,Atar International Airport,20.5067997,-13.04319954,734,AF,MR,MR-07,Atar,ATR
19319,small_airport,Artesia Municipal Airport,32.85250092,-104.4680023,3541,NA,US,US-NM,Artesia,ATS
11318,small_airport,Atmautluak Airport,60.866699,-162.272996,17,NA,US,US-AK,Atmautluak,ATT
30658,small_airport,Ati Airport,13.239778,18.315893,1089,AF,TD,TD-BA,Ati,ATV
19320,small_airport,Appleton International Airport,44.258099,-88.519096,918,NA,US,US-WI,Appleton,ATW
30659,small_airport,Atbasar Airport,51.852306,68.366892,1010,AS,KZ,KZ-AKM,Atbasar,ATX
3385,medium_airport,Watertown Regional Airport,44.91400146,-97.15470123,1749,NA,US,US-SD,Watertown,ATY
3177,medium_airport,Asyut International Airport,27.050818,31.016309,748,AF,EG,EG-AST,Asyut,ATZ
6402,large_airport,Queen Beatrix International Airport,12.5014,-70.015198,60,NA,AW,AW-U-A,Oranjestad,AUA
6171,medium_airport,Santiago Perez Airport,7.06888,-70.7369,420,SA,CO,CO-ARA,Arauca,AUC
27319,small_airport,Augustus Downs Airport,-18.51499939,139.878006,46,OC,AU,AU-QLD,,AUD
30660,small_airport,Abu Rudeis Airport,28.899694,33.202057,43,AF,EG,EG-JS,Ras Abu Rudeis,AUE
4130,medium_airport,Auxerre-Branches Airport,47.85020065,3.49710989,523,EU,FR,FR-BFC,Auxerre/Branches,AUF
19321,medium_airport,Augusta State Airport,44.3205986,-69.79730225,352,NA,US,US-ME,Augusta,AUG
5226,large_airport,Abu Dhabi International Airport,24.443764,54.651718,88,AS,AE,AE-AZ,Abu Dhabi,AUH
301735,small_airport,Aua Island Airport,-1.460555556,143.0647222,4,OC,PG,PG-MRL,Aua Island,AUI
301693,small_airport,Ambunti Airport,-4.215666667,142.8231667,50,OC,PG,PG-ESW,Ambunti,AUJ
16387,small_airport,Alakanuk Airport,62.68004227,-164.6599274,10,NA,US,US-AK,Alakanuk,AUK
30661,small_airport,Aur Island Airport,8.145279884,171.1730042,,OC,MH,MH-AUR,Aur Atoll,AUL
19323,small_airport,Austin Municipal Airport,43.66500092,-92.93340302,1234,NA,US,US-MN,Austin,AUM
19324,small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,1539,NA,US,US-CA,Auburn,AUN
19325,small_airport,Auburn University Regional Airport,32.615101,-85.433998,777,NA,US,US-AL,Auburn,AUO
301668,small_airport,Agaun Airport,-9.930833,149.385667,3200,OC,PG,PG-MBA,,AUP
5002,medium_airport,Hiva Oa-Atuona Airport,-9.768790245,-139.0110016,1481,OC,PF,PF-U-A,Hiva Oa Island,AUQ
4146,medium_airport,Aurillac Airport,44.89139938,2.421940088,2096,EU,FR,FR-ARA,Aurillac,AUR
3386,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542,NA,US,US-TX,Austin,AUS
35136,small_airport,Atauro Airport,-8.243133,125.606378,29,AS,TL,TL-AT,Vila,AUT
26894,small_airport,Aurukun Airport,-13.354019,141.720028,31,OC,AU,AU-QLD,Aurukun,AUU
301737,small_airport,Aumo Airport,-5.731111111,148.4452778,450,OC,PG,PG-WBK,Aumo,AUV
19326,medium_airport,Wausau Downtown Airport,44.92620087,-89.62660217,1201,NA,US,US-WI,Wausau,AUW
538,medium_airport,Araguaína Airport,-7.22787,-48.240501,771,SA,BR,BR-TO,Araguaína,AUX
30663,small_airport,Aneityum Airport,-20.24920082,169.7709961,7,OC,VU,VU-TAE,Anatom Island,AUY
19305,small_airport,Aurora Municipal Airport,41.77190018,-88.47570038,712,NA,US,US-IL,Chicago/Aurora,AUZ
300785,medium_airport,Anshun Huangguoshu Airport,26.260556,105.873333,4812,AS,CN,CN-52,Anshun (Xixiu),AVA
29443,medium_airport,Aviano Air Base,46.031898,12.596503,410,EU,IT,IT-36,Aviano (PN),AVB
27348,small_airport,Auvergne Airport,-15.69999981,130,,OC,AU,AU-NT,,AVG
4829,medium_airport,Maximo Gomez Airport,22.02709961,-78.78959656,335,NA,CU,CU-08,Ciego de Avila,AVI
29670,medium_airport,Arvaikheer Airport,46.25030136,102.802002,5932,AS,MN,MN-055,Arvaikheer,AVK
3387,medium_airport,Asheville Regional Airport,35.436199,-82.541801,2165,NA,US,US-NC,Asheville,AVL
4163,medium_airport,Avignon-Caumont Airport,43.90729904,4.901830196,124,EU,FR,FR-PAC,Avignon/Caumont,AVN
19329,small_airport,Avon Park Executive Airport,27.59119987,-81.52780151,160,NA,US,US-FL,Avon Park,AVO
3388,medium_airport,Wilkes Barre Scranton International Airport,41.33850098,-75.7233963,962,NA,US,US-PA,Wilkes-Barre/Scranton,AVP
4437,medium_airport,Alverca Air Base,38.883301,-9.0301,11,EU,PT,PT-11,Vila Franca de Xira,AVR
301837,small_airport,Avu Avu Airport,-9.868333333,160.4105556,25,OC,SB,SB-GU,,AVU
27043,medium_airport,Avalon Airport,-38.039398,144.468994,35,OC,AU,AU-VIC,Lara,AVV
19330,small_airport,Marana Regional Airport,32.409065,-111.216199,2031,NA,US,US-AZ,Marana,AVW
19331,small_airport,Catalina Airport,33.4049,-118.416,1602,NA,US,US-CA,Avalon,AVX
30664,medium_airport,Hawassa International Airport,7.099869,38.396187,5450,AF,ET,ET-XSD,Hawassa,AWA
42763,small_airport,Awaba Airport,-8.006110191,142.7483521,32,OC,PG,PG-WPD,Awaba,AWB
30665,small_airport,Aniwa Airport,-19.2346,169.6009,69,OC,VU,VU-TAE,Aniwa,AWD
301838,small_airport,Alowe Airport,-0.545,9.444,600,AF,GA,GA-3,Wonga Wongué Presidential Reserve,AWE
5506,medium_airport,Wake Island Airfield,19.282437,166.636637,14,OC,UM,UM-79,Wake Island,AWK
19333,small_airport,West Memphis Municipal Airport,35.13510132,-90.23439789,212,NA,US,US-AR,West Memphis,AWM
38222,small_airport,Alton Downs Airport,-26.488959,139.259906,,OC,AU,AU-SA,,AWN
27347,small_airport,Austral Downs Airport,-20.5,137.75,,OC,AU,AU-NT,,AWP
5137,medium_airport,Lieutenant General Qasem Soleimani International Airport,31.3374,48.762001,66,AS,IR,IR-06,Ahvaz,AWZ
6407,medium_airport,Clayton J Lloyd International Airport,18.204773,-63.05383,127,NA,AI,AI-U-A,The Valley,AXA
19113,small_airport,Maxson Airfield,44.312002,-75.90034,340,NA,US,US-NY,Alexandria Bay,AXB
27325,small_airport,Aramac Airport,-22.95788,145.249504,232,OC,AU,AU-QLD,,AXC
4250,medium_airport,Alexandroupoli Democritus Airport,40.8559,25.956301,24,EU,GR,GR-A,Alexandroupolis,AXD
